,NAME,PROPNAME,STORY,X,Y,POINT 2X,POINT 2Y,Label,Z Base,Level,ret,Section
500,4799,CC_800x450_N50,L27,17.687,-14.74,113.35000000000001,17.687,C138,116.8,L27,0,CC_800x450_N50
501,4800,CC_800x450_N50,L27,27.423000000000002,-14.74,113.35000000000001,27.423000000000002,C139,116.8,L27,0,CC_800x450_N50
502,4911,CC_750DIA_N65,L25,-17.902,10.4,106.45,-17.902,C127,109.9,L25,0,CC_750DIA_N65
503,4912,CC_750DIA_N65,L25,18.85,10.4,106.45,18.85,C97,109.9,L25,0,CC_750DIA_N65
504,4914,CC_1000x500_N80,L25,-10.09,-6.2,106.45,-10.09,C123,109.9,L25,0,CC_1000x500_N80
505,4915,CC_1200x400_N80,L25,-22.909966666666666,-9.35,106.45,-22.909966666666666,C118,109.9,L25,0,CC_1200x400_N80
506,4916,CC_1200x400_N80,L25,-22.909966666666666,-0.7,106.45,-22.909966666666666,C103,109.9,L25,0,CC_1200x400_N80
507,4917,CC_800x450_N50,L25,-18.296,-14.739,106.45,-18.296,C134,109.9,L25,0,CC_800x450_N50
508,4918,CC_800x450_N50,L25,-24.085,-14.753,106.45,-24.085,C135,109.9,L25,0,CC_800x450_N50
509,4919,CC_800x450_N50,L25,-10.083,-14.758000000000001,106.45,-10.083,C136,109.9,L25,0,CC_800x450_N50
510,4920,CC_800x450_N50,L25,9.153,-14.74,106.45,9.153,C137,109.9,L25,0,CC_800x450_N50
511,4921,CC_800x450_N50,L25,17.687,-14.74,106.45,17.687,C138,109.9,L25,0,CC_800x450_N50
512,4922,CC_800x450_N50,L25,27.423000000000002,-14.74,106.45,27.423000000000002,C139,109.9,L25,0,CC_800x450_N50
513,5033,CC_750DIA_N65,L23,-17.902,10.4,99.55,-17.902,C127,103.0,L23,0,CC_750DIA_N65
514,5034,CC_750DIA_N65,L23,18.85,10.4,99.55,18.85,C97,103.0,L23,0,CC_750DIA_N65
515,5036,CC_1000x500_N80,L23,-10.09,-6.2,99.55,-10.09,C123,103.0,L23,0,CC_1000x500_N80
516,5037,CC_1200x400_N80,L23,-22.909966666666666,-9.35,99.55,-22.909966666666666,C118,103.0,L23,0,CC_1200x400_N80
